date,theme,stock,price,chg,volume,value_mil,reason
2026-06-16,소캠(SOCAMM),LB인베스트먼트,"4,585",+1.44%,13717,63,"LB인베스트먼트
												세계 최초로 엔비디아의 소캠 테스트 핸들러를 개발해 공급사로 선정된 아테코에 투자한 이력이 부각."
2026-06-16,소캠(SOCAMM),대덕전자,"169,900",+1.31%,925588,157994,"대덕전자
												인쇄회로기판(PCB)을 전문적으로 제조 및 판매하고 있으며, 주요 거래처로는 삼성전자, SK하이닉스 등을 보유. 현재 FC BGA, FC CSP, FC BOC 및 CSP, SiP 등의 비메모리/메모리 반도체용 패키지 기판과 AI서버, 네트워크 및 검사장비 등에 적용되는 MLB를 주력으로 생산중으로, 엔비디아향 소캠2(SOCAMM2) 출하 기대감이 시장에서 부각."
2026-06-16,소캠(SOCAMM),엠케이전자,"29,600",+0.68%,880979,26069,"엠케이전자
												용인 본사와 중국 쿤산을 거점으로 하여 반도체 IDM 업체와 후공정 업체들을 대상으로 생산, 판매를 진행하고 있는 글로벌 소재 기업. 주요 제품은 본딩와이어(Bonding wire), 골드 증착재, 스퍼터링 타겟, 솔더볼(Solder ball) 등으로, 소캠 공정의 필수 소재인 Bonding wire가 대부분의 매출을 차지. 26년1월 SK하이닉스에 재활용 본딩와이어를 단독 공급 확정 소식."
2026-06-16,소캠(SOCAMM),티에프이,"54,600",-3.02%,70609,3920,"티에프이
												반도체 검사 장비와 검사 부품을 설계, 개발 및 판매하는 업체. 주요 제품에는 메모리 테스트 COK, 로직 테스트 COK, 신뢰성 테스트용 번인 보드(Board), 테스트 소켓(Test socket) 등 반도체 생산에 필요한 검사 장비 부품 등이 있음. 26년 Socamm을 포함한 DRAM 모듈 테스트 소켓은 기존 엣지 핑거 방식에서 표면 실장 방식으로 변화하며 러버 소켓을 채택하기 시작했으며 번인 테스트 또한 하이 스피드 테스트에 대응하기 위해 러버 소켓을 사용하기 시작해 러버 소켓의 전방 수요 확장에 따른 수혜 전망."
2026-06-16,소캠(SOCAMM),코리아써키트,"131,900",-3.58%,277293,36518,"코리아써키트
												26년2분기 엔비디아 소캠2 출하 전망 속 소캠2향 메모리모듈 신규 매출 기대감이 시장에서 부각."
2026-06-16,소캠(SOCAMM),ISC,"199,500",-4.77%,168039,34179,"ISC
												반도체 테스트 부품기업으로 장비소재 사업에서 소캠 테스트 장비를 공급."
2026-06-16,소캠(SOCAMM),심텍,"126,600",-5.59%,598098,78248,"심텍
												메모리용 패키지 기판과 서버용 모듈 기판 등을 주력 제품으로 생산하는 업체. 삼성전자, SK하이닉스, 마이크론 등 주요 메모리사의 소캠 기판 성능 평가(퀄 테스트)를 통과하고 양산 승인을 획득."
2026-06-16,소캠(SOCAMM),티엘비,"95,700",-5.62%,195465,18885,"티엘비
												소캠용 PCB 기술 개발 성공. 26년 출시 예정인 소캠2 메모리모듈 기판의 경우 2월 일부 고객사로부터퀄 테스트 통과."
2026-06-16,소캠(SOCAMM),펨트론,"21,500",-9.28%,184659,4058,"펨트론
												글로벌 종합반도체 기업 마이크론테크놀러지에 소캠2(SOCCAM) 검사장비 퀄테스트를 통과했으며, 샘플 공급 및 본격적인 공급을 위해 선제적으로 대응중."
2026-06-16,반도체 재료/부품,OCI,"106,600",+9.22%,145425,14966,"OCI
												베이직케미컬 사업 부문에서 반도체용 폴리실리콘, 반도체 제조 공정에 사용되는 인산, 과산화수소, 헥사클로로디실란(HCDS), 흄드실리카 등 반도체 관련 소재 생산. 국내 최초로 SK하이닉스의 반도체 인산 공급자로 선정."
2026-06-16,반도체 재료/부품,네패스,"38,950",+8.50%,976906,38154,"네패스
												반도체사업(디스플레이용 Driver IC의 Bumping, WLP 및 Package 등), 전자재료사업(반도체, LCD 등의 제조공정용 Chemical) 등을 영위하는 업체."
2026-06-16,반도체 재료/부품,지오엘리먼트,"9,410",+5.97%,374363,3515,"지오엘리먼트
												스퍼터링 금속 타겟 사업부문은 전자소자(반도체, 디스플레이, 태양전지)의 박막 증착을 위한 PVD용 소모성 원소재인 스퍼터링 타겟의 연구개발, 제조 및 판매중. 12인치(300mm) 최첨단 반도체용 스퍼터링 타겟을 개발 완료하였으며, 국내 대표적인 반도체 소자사에 지속적인 영업활동을 진행한 결과 2020년 초부터 양산공정에 공급."
2026-06-16,반도체 재료/부품,케이씨텍,"90,100",+5.01%,472065,44578,"케이씨텍
												디스플레이 및 반도체 공정에 사용되는 전공정 장비 및 소모성 재료 생산, 판매."
2026-06-16,반도체 재료/부품,웰킵스하이텍,"1,039",+4.21%,73670,74,"웰킵스하이텍
												반도체 설계(Driver IC Design) 및 후공정사업(Driver IC Package)을 영위중."
2026-06-16,반도체 재료/부품,삼양엔씨켐,"18,070",+3.55%,697077,12583,"삼양엔씨켐
												반도체용 정밀화학 소재 전문업체. 반도체 제조 공정 중 노광 공정과 세정 공정에 사용되는 소재(Polymer, PAG, PERR 중간체)를 생산 및 판매하는 사업을 영위. 주요 제품은 포토레지스트(PR)용 소재(고분자(Polymer), 광산발산제(PAG))와 세정액의 원료 또는 중간체(PERR 중간체) 등임."
2026-06-16,반도체 재료/부품,비씨엔씨,"13,140",+2.66%,57205,761,"비씨엔씨
												반도체 부품 제조업체. 반도체 제조공정에 사용되는 소모성 부품 중 합성쿼츠, 천연쿼츠, 실리콘, 세라믹 등의 소재를 기반으로하는 부품을 제조. 주요 제품으로는 QD9 부품(합성쿼츠), 천연쿼츠 부품(Natural Quartz), 실리콘(Si) 부품, 알루미나 세라믹(Al2O3) 부품 등이 있으며, QD9 및 QD9+(합성쿼츠) 부품 매출 비중이 높음."
2026-06-16,반도체 재료/부품,롯데정밀화학,"50,600",+2.12%,64127,3240,"롯데정밀화학
												반도체 미세 회로 패턴 형성 공정에 필요한 필수 소재인 TMAC(반도체 현상액) 사업을 영위중. 도쿠아먀와 설립한 합작법인인 한덕화학이 TMAC(반도체 현상액) 분야 글로벌 1위를 기록."
2026-06-16,반도체 재료/부품,3S,"1,322",+1.69%,231159,298,"3S
												반도체 웨이퍼캐리어박스(FOSB)와 환경시험장치 사업을 주요 사업으로 영위. FOSB(Front Opening Shipping Box)는 정밀한 기술력을 필요하기에 전 세계적으로 소수의 업체만이 그 생산기술을 보유하고 있으며, 미국의 Entegris, 일본의 Miraial, Shinetsu Polymer, 그리고 한국의 당사가 주요한 생산업체이며, 국내에서는 당사만이 생산기술을 보유하고 유일하게 생산 및 납품."
2026-06-16,반도체 재료/부품,KPX케미칼,"51,300",+1.18%,2881,148,"KPX케미칼
												25년12월 전자재료사업부문을 인적분할하여 KPX일렉트로켐을 신설. KPX일렉트로켐은 LCD용 세정제, 반도체용 식각액 및 반도체 소모성 원료인 CMP PAD 제조."
2026-06-16,반도체 재료/부품,엘케이켐,"30,350",+1.00%,27632,828,"엘케이켐
												반도체 소재 전문업체. 반도체 산업에서 박막 증착 공정에 사용되는 화학소재 '프리커서 및 리간드'를 전문적으로 개발하고, 제조 및 판매하고 있음. 주요 제품으로는 반도체 박막 증착 소재 중 원자층증착공정(ALD)에 사용되는 고유전율막 형성 High-k 소재, 저유전율막 형성 Low-k 소재 등."
2026-06-16,반도체 재료/부품,엠케이전자,"29,600",+0.68%,880979,26069,"엠케이전자
												용인본사와 중국 쿤산을 거점으로 하여 반도체 IDM 업체와 후공정 업체들을 대상으로 생산, 판매를 진행하고 있는 글로벌 소재 기업. 주요 제품은 본딩와이어(Bonding wire), 골드 증착재, 스퍼터링 타겟, 솔더볼(Solder ball) 등. Bonding wire가 대부분의 매출을 차지."
2026-06-16,반도체 재료/부품,SP삼화,"6,620",+0.30%,121216,805,"SP삼화
												22년3월 반도체 패키징용 에폭시 밀봉재(EMC) 개발을 완료. 26년3월 삼성SDI와 차세대 반도체 패키징 핵심 소재인 고성능 MMB(Melt Master Batch) 개발을 완료하고 양산 및 삼성SDI향 공급에 돌입."
2026-06-16,반도체 재료/부품,램테크놀러지,"3,195",+0.16%,24066,77,"램테크놀러지
												반도체 공정용 화학소재와 기능성 케미컬 제품의 제조 및 판매를 주요 사업으로 영위하는 업체. 반도체를 중심으로 디스플레이(OLED 등)와 2차전지 등 첨단 전자 산업 전반에 적용되는 소재를 공급. 주요 제품은 식각액, 박리액, HYCL품, 불산계 제품, 세정액, 용해액, 증창액, 2nd-Battery 등."
2026-06-16,반도체 재료/부품,덕산테코피아,"16,220",+0.06%,141011,2319,"덕산테코피아
												OLED의 핵심구성요소인 유기재료와 반도체 전자재료 등의 화학제품을 전문적으로 생산하는 업체. 반도체용 증착소재(Precursor) 및 합성수지용 고분자 촉매 등 전자재료 소재의 유,무기 합성을 전문으로 하는 반도체사업 영위."
2026-06-16,반도체 재료/부품,국전,"2,510",0.00%,115974,290,"국전
												원료의약품 생산 및 수입판매를 주요 사업을 영위하는 업체로 반도체 소재 등 전자소재 사업도 영위. 21년2월 소재기술연구소를 신설하여 반도체 소재 등 고객사와 연결된 다수의 연구개발 프로젝트를 진행중. 26년2월 인공지능(AI) 반도체의 핵심인 고대역폭메모리(HBM) 공정용 소재 국산화에 성공."
2026-06-16,반도체 재료/부품,메카로,"47,850",-0.21%,23472,1100,"메카로
												반도체 부품 및 소재 전문 기업. 반도체 제조공정의 챔버내의 웨이퍼에 열에너지를 균일하게 공급하는 역할을 하는 메탈히터블럭을 주력으로 생산."
2026-06-16,반도체 재료/부품,두산,"1,699,000",-0.59%,77677,134802,"두산
												두산그룹의 사업형 지주회사로 전자소재 사업(전자BG) 부문에서 반도체·첨단 소재 사업의 주력 제품인 동박적층판(CCL)을 생산중."
2026-06-16,반도체 재료/부품,천보,"43,500",-0.68%,42656,1862,"천보
												전자소재(LCD식각액첨가제, OLED소재, 반도체공정 소재 등), 2차전지 소재(전해질, 전해액첨가제), 의약품 소재(의약품중간체), 정밀화학 소재 등을 영위하는 업체. 반도체공정소재는 반도체 제조공정에서 초미세 선폭의 패턴을 구현하는데 정확성을 제고하는 역할을 담당(수율 및 품질개선, 생산성 향상, 설비투자 절감 효과)하는 소재로서 국내 최대 점유율을 차지."
2026-06-16,반도체 재료/부품,케이엔제이,"37,050",-0.80%,138126,5171,"케이엔제이
												CVD-SiC(탄화규소) Product 생산 업체. CVD-SiC(탄화규소) 제품인 LED제조용 SiC 코팅제품 및 반도체 웨이퍼 에칭공정용 소모품 SiC Focus Ring 등을 생산."
2026-06-16,반도체 재료/부품,에프엔에스테크,"19,600",-0.91%,143291,2795,"에프엔에스테크
												반도체 및 디스플레이(OLED) 공정용 장비, 부품, 소재업체. 주요 제품으로 디스플레이 제조장비와 부품소재인 TOC 산화장치, UV LAMP, CMP PAD, OLED MASK 세정 등이 있음."
2026-06-16,반도체 재료/부품,동진쎄미켐,"60,300",-0.99%,708558,42870,"동진쎄미켐
												반도체 및 디스플레이용 재료, 대체에너지(Li-ion rechargeable batteries, fuel cells)용 재료와 발포제를 제조/판매하는 업체. 반도체 및 디스플레이용 재료는 감광액(Photoresist), 반사방지막(BARC), SOC(Spin-on-carbon), 연마제(CMP Slurry), Wet Chemical, Colored Resist, Organic Insulating Layer, Column Spacer 등임. 주요 매출처는 삼성전자, SK하이닉스, LG디스플레이 등."
2026-06-16,반도체 재료/부품,에스앤에스텍,"63,500",-1.09%,263763,16954,"에스앤에스텍
												블랭크 마스크 제조업체. 블랭크마스크는 반도체 및 LCD, OLED 노광 공정의 핵심재료인 포토마스크의 원재료임."
2026-06-16,반도체 재료/부품,이녹스첨단소재,"28,850",-1.20%,105165,3058,"이녹스첨단소재
												회로 소재(SMARTFLEX), 반도체 PKG용 소재(INNOSEM) 등을 개발, 제조 및 판매하는 IT소재 부문을 영위."
2026-06-16,반도체 재료/부품,씨엠티엑스,"111,200",-1.24%,62493,7087,"씨엠티엑스
												반도체 전공정 중에서도 핵심 공정에 해당하는 식각(Etching), 증착(Deposition) 분야에 사용되는 고기능 정밀 부품을 제조하는 전문 소재·부품 업체. 주요 제품으로는 실리콘 파츠(반도체 식각장비의 주요 소모품), 세라믹 파츠(기타 반도체 장비 소모품), 사파이어 파츠(기타 반도체 장비 소모품) 등이 있으며, 실리콘 파츠 매출이 대부분을 차지."
2026-06-16,반도체 재료/부품,메가터치,"7,800",-1.27%,115711,913,"메가터치
												2차전지(배터리)·반도체 공정용 장비 부품 생산 업체. 배터리 사업 부문은 배터리 제조공정인 전극 공정, 조립 공정, 활성화 공정 중에서 활성화 공정에서 사용되는 핀을 제조하고 있으며, 반도체 사업 부문은 비메모리반도체 벨류체인 상 후공정 프로세스 중에서 주로 Wafer Test와 Final Test 등 테스트 공정에 사용되는 핀을 제조."
2026-06-16,반도체 재료/부품,와이엠씨,"3,375",-1.32%,69793,235,"와이엠씨
												디스플레이 부품 및 소재 제조업체. 자체적인 생산 기술을 확보하여 반도체 Etch공정용Ring이나 Cathode등과 같은 실리콘카바이드 부품 및 디스플레이에 사용되는 공정용 핵심 부품을 생산중."
2026-06-16,반도체 재료/부품,한솔케미칼,"299,000",-1.48%,58768,17803,"한솔케미칼
												한솔그룹 계열의 정밀화학업체. 정밀화학 제품으로 반도체, 디스플레이 등에 사용되는 과산화수소로 주로 사용되는 BPO를 생산중. 또한, 반도체 관련 박막소재(Precursor)를 삼성전자, SK하이닉스, TSMC 등 글로벌 주요 반도체 업체들에 판매."
